book_id,predicted_score,user_id
"[1082584, 2160556, 1049348, 1449352, 1200840, 1000445]","[2.531668186187744, 3.012755870819092, 2.8908090591430664, 2.8661718368530273, 3.036921739578247, 2.705935001373291]",1012873
"[1039487, 1291809, 4741216, 1029553, 2265312, 1011662, 1020670, 3626924, 1011754, 1008145, 1058679, 3608235, 1056023, 1047447, 2143304, 1212152, 2133556, 4113090, 1071794, 1848256, 1529893, 1201821, 1019428, 1882933, 5275059, 1041007, 3066477, 3033668, 1031740, 1085883]","[3.1004741191864014, 3.1525614261627197, 3.1851730346679688, 3.1433660984039307, 3.111464500427246, 2.555328130722046, 3.0946149826049805, 2.9006383419036865, 3.1844229698181152, 2.794670343399048, 2.7260689735412598, 3.1192245483398438, 2.7875733375549316, 3.942274570465088, 3.252368927001953, 3.1627588272094727, 3.2214512825012207, 3.4785146713256836, 3.206118106842041, 3.5283830165863037, 3.0899078845977783, 3.2337470054626465, 2.981731414794922, 3.318056106567383, 3.0640220642089844, 3.0912933349609375, 3.138437509536743, 3.0574569702148438, 2.9197463989257812, 2.7966997623443604]",1013504
"[1084082, 1082518, 1981647, 1758767, 1473250, 1844629, 1856285, 1003284, 3609132, 1008988, 1084336, 1064275, 1045818, 1201821, 1015403, 1025723]","[3.361126661300659, 3.023305892944336, 3.0613865852355957, 3.35094952583313, 3.279780626296997, 3.316596508026123, 3.178424119949341, 3.299349308013916, 3.3495774269104004, 3.56837797164917, 3.439985990524292, 3.1773386001586914, 3.5203332901000977, 3.536797523498535, 3.987924337387085, 3.629850387573242]",1013820
"[5275059, 1069071, 1006881, 2256438, 1141406, 4886245, 1030052, 1152701, 3181927, 1438461, 1453210, 1937939, 1084973]","[2.8092141151428223, 2.4537887573242188, 2.2916743755340576, 2.6895570755004883, 2.3198366165161133, 2.749457359313965, 2.6328516006469727, 2.745006561279297, 2.811026096343994, 2.74005389213562, 2.630087375640869, 2.5341920852661133, 3.230833053588867]",1013850
"[1082582, 1180108, 1255625, 2149655, 1898609, 1000534, 1343089, 1193821, 1938591, 1424555, 1002299, 1926103, 1028409, 1255624, 2022979, 1389960, 1442680]","[3.2034363746643066, 3.6293222904205322, 3.8153586387634277, 3.5637869834899902, 3.8032336235046387, 3.195467472076416, 4.140503406524658, 3.550170660018921, 3.4983322620391846, 3.3352601528167725, 3.75551700592041, 3.8565359115600586, 3.7528622150421143, 3.2905185222625732, 3.7510223388671875, 3.6314737796783447, 3.2875075340270996]",1013918
"[1186392, 1065970, 1057197, 1089521, 1070851, 1021615, 1036067, 1063190, 1033825, 1083474, 3426869, 1200840, 1028780, 1925218, 1016063, 1059419, 1030153, 1878708, 1255288, 2160556, 1078554, 1000482, 1018153, 1029159]","[3.6776556968688965, 3.514126777648926, 3.2600274085998535, 3.722064733505249, 3.607455253601074, 3.4311671257019043, 3.2806661128997803, 3.6135621070861816, 3.5764338970184326, 3.3374156951904297, 3.49471116065979, 3.811354637145996, 3.224379539489746, 3.5450220108032227, 3.5651674270629883, 3.7091102600097656, 3.3157076835632324, 3.59555721282959, 3.3764562606811523, 3.2801074981689453, 3.587815284729004, 3.428356647491455, 3.517443895339966, 3.4664690494537354]",1013967
"[1186350, 1069059, 1002898, 1322328, 2294740, 1343089, 1257365, 1070711, 1059336, 1812895, 1070441, 3246904, 1292416, 1012039, 4886245, 3211779, 1017839, 1088581, 1449661, 1026686, 1013416, 1000323, 1777823, 1082406, 1903968, 1016063, 1035326, 1004956, 1016300, 1049348, 1865891, 1056461, 1310164, 1082399, 1032581, 1020241, 1426971, 1003284, 1035362, 2032117, 1047138, 3151990, 1361258, 2161892, 3662594, 1460313, 1949068]","[3.043820858001709, 2.956808090209961, 3.127021074295044, 2.9325504302978516, 2.453066349029541, 3.1118741035461426, 3.2931289672851562, 2.594515085220337, 2.867980480194092, 3.374701499938965, 3.024139165878296, 2.9423341751098633, 3.012941598892212, 3.1272692680358887, 2.7787399291992188, 3.021867036819458, 2.880995512008667, 3.0132832527160645, 2.8212838172912598, 3.21451997756958, 2.8162424564361572, 2.829681396484375, 2.951660633087158, 3.1757078170776367, 2.9249963760375977, 2.7857213020324707, 2.9561662673950195, 2.869347095489502, 2.603893995285034, 2.569148302078247, 2.515493154525757, 2.71989369392395, 2.532783031463623, 2.6197614669799805, 3.23586368560791, 2.951267957687378, 2.8054275512695312, 2.8443610668182373, 2.8634533882141113, 2.7290005683898926, 2.5836055278778076, 2.8682663440704346, 2.9781992435455322, 2.8492207527160645, 2.971515655517578, 2.8088974952697754, 2.67063307762146]",1014251
"[4242172, 1281622, 1963684, 1949068, 3995526, 1812439, 3017857, 1827374, 1069685, 1322066, 1456597, 1426971, 1004956, 1897413, 3014576, 1209899, 2297706, 1101607, 4011440, 3394338, 1261153, 3369600]","[2.545510768890381, 2.8617422580718994, 2.6123247146606445, 2.7288670539855957, 2.992610216140747, 3.0181467533111572, 2.8595447540283203, 2.964759111404419, 2.626493215560913, 2.3861122131347656, 2.8897457122802734, 2.838711738586426, 2.79763126373291, 2.224551200866699, 2.9608054161071777, 3.4283218383789062, 2.8478915691375732, 2.768007278442383, 2.686070203781128, 2.68881893157959, 2.632805347442627, 3.156080722808838]",1014603
"[1361264, 1020241, 1036243, 1084082, 1026425, 1056733, 1057206, 1322025, 1125186, 1421921, 1361263, 1012747, 1070851, 1082399, 1060068, 1432596, 1067907, 1382829]","[3.157835006713867, 3.604828357696533, 3.108328104019165, 3.2411231994628906, 3.2054240703582764, 2.914365530014038, 3.1386265754699707, 3.325695514678955, 3.0203428268432617, 3.007131338119507, 3.3143134117126465, 2.9863576889038086, 3.1290087699890137, 2.7946062088012695, 3.160580635070801, 3.1082987785339355, 3.1288022994995117, 3.0273311138153076]",1014733
"[1367964, 1059406, 1026411, 1045247, 1361263, 2257188, 1358413, 2003526, 1032945, 1312333, 1049189, 1041550, 1084336, 1344548, 1382829, 1382836, 1028916, 1013248, 1048610, 1016523, 1453210, 1019338, 1009160, 2042966, 4886245]","[2.9789023399353027, 3.0517120361328125, 2.925307273864746, 2.959242343902588, 2.762767791748047, 3.150327682495117, 2.9072418212890625, 3.105860710144043, 2.8382537364959717, 2.832237958908081, 2.6819047927856445, 2.6361875534057617, 3.020674467086792, 2.8430192470550537, 3.142526149749756, 3.2697031497955322, 2.6794886589050293, 2.4474706649780273, 2.9381489753723145, 2.7891740798950195, 2.6140356063842773, 2.9015142917633057, 2.9960150718688965, 2.830533504486084, 2.810913562774658]",1015798
"[2297786, 1455933, 1255625, 1064275, 1023048, 1220219, 1040104, 1054889, 1031740, 1045247, 2022979, 2139305, 1059419, 1071794, 3162513, 1041482, 1060774, 3013903, 1780565, 1082138, 1805514, 3191044, 1391191, 1036274, 1027191, 1041007, 2584971, 4741216, 1258490, 2003526, 1019428, 1581547, 1319345, 1076045, 1016300, 1020241, 1827374]","[4.142165660858154, 3.9972808361053467, 3.5118589401245117, 3.7317428588867188, 4.009420394897461, 3.6777172088623047, 3.8795127868652344, 3.6689343452453613, 3.7602362632751465, 3.8055009841918945, 3.3864293098449707, 4.033306121826172, 3.6857454776763916, 3.6037650108337402, 4.219641208648682, 4.161688327789307, 3.9435858726501465, 3.825791358947754, 3.8562474250793457, 3.767324447631836, 4.145294189453125, 3.6405770778656006, 3.8655877113342285, 4.078975200653076, 4.173842430114746, 3.883364200592041, 3.678985118865967, 3.72961163520813, 4.165075302124023, 3.6195380687713623, 3.750527858734131, 3.85798978805542, 3.642348289489746, 3.575735569000244, 3.6354992389678955, 3.684372901916504, 4.021209239959717]",1015866
"[1014278, 1070851, 1006113, 1059112, 1031740, 1065970, 1083474, 1039840]","[3.333508014678955, 3.2168962955474854, 3.138709783554077, 3.7441530227661133, 3.148949146270752, 3.142085075378418, 3.658980131149292, 2.7093725204467773]",1016027
"[1082162, 3010130, 3608235, 1007433, 1915337, 1082518, 1939182, 1067907, 1028404, 1012637, 1013502, 5363767, 2129427, 1017841, 1200840, 1213546, 1082522, 1391191, 1316648]","[2.8469812870025635, 2.929865837097168, 3.0775389671325684, 2.9764647483825684, 3.316941738128662, 2.8938279151916504, 3.027294397354126, 3.3488502502441406, 3.7201786041259766, 3.1266536712646484, 3.1383767127990723, 2.9501070976257324, 3.3887031078338623, 3.0623574256896973, 3.5356390476226807, 2.7277188301086426, 2.642122507095337, 3.060189962387085, 3.1514973640441895]",1016278
"[1019428, 1046265, 1058234, 1758767, 1456034, 1035362]","[2.233328104019165, 2.112696886062622, 2.197266101837158, 2.2794859409332275, 1.9198496341705322, 2.221820831298828]",1016744
"[1474688, 1052360, 1449352, 1212152, 1438461, 1085883, 1082518, 1917972, 1033825, 1084336, 1449348]","[3.6749868392944336, 3.2893738746643066, 3.3459959030151367, 3.425840377807617, 3.4000697135925293, 3.241511344909668, 3.1672840118408203, 3.224710464477539, 3.6343181133270264, 3.5325767993927, 3.3482866287231445]",1016822
"[2265995, 1292416, 1069071, 1420862, 1227838, 1596305, 2243692, 2062200, 3713327, 1006004, 4714734, 1026674, 1419841, 3259440, 1036067]","[2.861504316329956, 3.229743480682373, 2.745537757873535, 3.217238426208496, 2.9847114086151123, 3.174269437789917, 3.1811835765838623, 3.355860948562622, 3.4039154052734375, 2.767730951309204, 3.412287712097168, 2.981616973876953, 3.463935375213623, 3.571056842803955, 3.1406283378601074]",1017286
"[1023709, 1483522, 1255624, 1867064, 1003284, 1015767, 1004322, 1057197, 1059112, 2052596, 2250587, 1002299, 1775691, 1424373, 1789837, 1025336]","[3.1465673446655273, 2.9221956729888916, 2.72654390335083, 3.159428358078003, 3.034152030944824, 3.271083354949951, 3.1445233821868896, 3.1741013526916504, 3.299405574798584, 3.067689895629883, 3.338412046432495, 3.0907347202301025, 3.236121892929077, 3.3891377449035645, 3.221411943435669, 2.8438987731933594]",1017464
"[1065970, 1200840, 3369600, 1048610, 2214344, 1051797]","[2.413015604019165, 2.807229518890381, 3.0844736099243164, 2.4574930667877197, 2.8845629692077637, 2.734490394592285]",1017574
"[3274113, 1006560, 1089511, 1026036, 1330009, 2253642, 1763809, 1949338, 1422833, 1044316, 1775691, 2201813, 1389960, 1025723]","[2.870798110961914, 3.0048654079437256, 2.732410192489624, 2.9453976154327393, 2.64202880859375, 2.8390355110168457, 2.624903678894043, 2.9665584564208984, 2.984921932220459, 2.6403656005859375, 2.8329567909240723, 2.814192533493042, 3.3454854488372803, 3.081493616104126]",1017837
"[1025336, 1316648, 4010969, 1212453, 2160556, 1867064]","[2.4463889598846436, 2.6186892986297607, 2.5508196353912354, 2.0749385356903076, 2.188591957092285, 2.2085342407226562]",1018568
"[1089243, 3598313, 1029111, 1438461, 3394338, 2139305]","[2.854156255722046, 2.6158440113067627, 2.355111598968506, 2.254326820373535, 2.5492234230041504, 2.9906020164489746]",1018650
"[1004956, 1424373, 1040771, 1032645, 1021425, 1046172, 1024217]","[2.28082275390625, 2.565255880355835, 2.5221617221832275, 2.8264174461364746, 1.981644630432129, 2.746201515197754, 2.3593831062316895]",1019323
"[1255598, 3266344, 1082154, 1067907, 1090043, 3813669, 1770782, 1061118, 1024701, 1547265, 1056733, 1065970, 1470158, 2123957, 1086249, 1017143, 2022979, 1322320, 1021847, 1361249]","[2.9565963745117188, 3.19204044342041, 3.014511823654175, 3.166858196258545, 3.117358684539795, 3.0806751251220703, 2.9310295581817627, 3.355330467224121, 3.1372692584991455, 2.8949670791625977, 3.040656805038452, 2.8342504501342773, 2.8149328231811523, 2.9236226081848145, 2.938891649246216, 3.3156731128692627, 3.2475013732910156, 2.9651756286621094, 2.7914135456085205, 2.713867664337158]",1019665
"[2035162, 1011662, 1020959, 2136484, 1914636, 3813669]","[2.8798227310180664, 2.7211246490478516, 3.2292375564575195, 3.0094738006591797, 2.7184910774230957, 3.1151013374328613]",1019679
"[1016523, 1022492, 2280027, 4886245, 1014278, 2256438, 1009160, 1014533, 1858513, 1330009, 1080687, 3311009, 2022979, 1613372, 1057601, 3080607, 1214898, 2250587, 1125186]","[2.921619415283203, 2.806701898574829, 3.0598106384277344, 3.1638903617858887, 2.731889247894287, 2.941375255584717, 2.8949811458587646, 2.9439616203308105, 3.1342267990112305, 3.0331926345825195, 2.821246385574341, 2.85585355758667, 2.9880528450012207, 2.8974685668945312, 2.897061824798584, 3.08437180519104, 3.128511428833008, 3.184601306915283, 3.0949177742004395]",1020922
"[1086249, 1041616, 1346815, 2070012]","[3.130258083343506, 2.9264044761657715, 3.6058521270751953, 3.33737850189209]",1021243
"[1361264, 1039752, 1012039, 1227838, 1034108, 4074636, 1029111, 1016523, 1056315, 1011882, 3102324, 3333989, 1084336, 4152754, 1400705, 2161892, 1082399, 1026425, 2294993, 1003284, 1006881, 1041550, 1057601, 3646172]","[3.51088285446167, 3.781183958053589, 3.3665857315063477, 3.526916027069092, 3.267625331878662, 3.7265706062316895, 3.109663963317871, 3.013591766357422, 3.785139322280884, 3.493623971939087, 3.8461689949035645, 3.096208095550537, 3.4953460693359375, 3.242307662963867, 3.3527865409851074, 3.4648303985595703, 3.3577160835266113, 3.3058547973632812, 3.5125350952148438, 3.5191476345062256, 3.335476875305176, 3.2740578651428223, 3.228032112121582, 3.877488613128662]",1021394
"[1794844, 1005521, 2061644, 1401425, 1056868, 1046265, 1449661, 1058234, 2056749, 1011882, 1004992, 1067907, 1040771, 2256438, 1068920, 1084336, 1892491, 1023045, 1030052, 1794620, 1017839, 1040211, 1001885]","[3.1194047927856445, 3.1385037899017334, 3.1167521476745605, 3.315852642059326, 3.1216232776641846, 3.1563258171081543, 3.171187400817871, 3.1301302909851074, 3.03065824508667, 3.2398712635040283, 3.0956943035125732, 3.407338857650757, 3.158906936645508, 2.7144412994384766, 3.3508410453796387, 3.112593173980713, 3.469542980194092, 3.289043664932251, 3.131959915161133, 3.46089768409729, 2.8739802837371826, 3.5602633953094482, 3.4794936180114746]",1021985
"[1291809, 1025723, 3369600, 1035362, 1019428, 1011662, 1020459, 2149655, 1058679, 2265312, 1024217, 2035179, 1382829, 1008357, 1031740, 1283273, 1040104, 1046265, 1041482, 1082154, 1212893]","[3.4206342697143555, 3.8065152168273926, 3.9641029834747314, 3.3975443840026855, 3.4054951667785645, 3.279226541519165, 3.332998275756836, 3.2084426879882812, 3.3681766986846924, 3.3804664611816406, 3.252640962600708, 3.757627010345459, 3.604180335998535, 3.408433437347412, 3.3564887046813965, 3.217930793762207, 3.3866629600524902, 3.399256467819214, 3.7483959197998047, 3.556232452392578, 3.546064853668213]",1022161
"[1440345, 1065970]","[2.8537087440490723, 2.5401744842529297]",1022218
"[1024197, 1793132, 1424741, 2275502, 1054685, 1483522, 1119796, 1014578, 1292227, 4010969, 2253642, 1026036, 3013903, 3311009, 1263399]","[2.8743982315063477, 3.0417914390563965, 2.915678024291992, 2.726278781890869, 3.205453395843506, 2.762345790863037, 2.744082450866699, 3.379244565963745, 2.800333023071289, 3.2848620414733887, 3.2985477447509766, 3.2296650409698486, 2.856233596801758, 3.0933027267456055, 2.9261441230773926]",1023161
"[1030470, 2253753, 1119839, 3608208, 2567698, 1201821, 1439216, 2297706, 1180102]","[2.3931522369384766, 2.595041036605835, 2.765442371368408, 2.8381242752075195, 3.0975265502929688, 2.555813789367676, 2.775395631790161, 2.4899070262908936, 2.7425613403320312]",1024094
"[1223575, 1874961, 3103080, 2326403, 1865891, 3009821, 1032645, 1426971]","[3.1200079917907715, 3.155601978302002, 3.3717832565307617, 3.5992846488952637, 3.3918275833129883, 3.2926926612854004, 3.950791835784912, 3.38107967376709]",1024221
"[1949068, 1023045]","[2.6609697341918945, 2.8868675231933594]",1024314
"[1035146, 2294740, 4159088, 1015699, 1008732]","[3.433882474899292, 2.9081547260284424, 2.707611083984375, 3.3316853046417236, 3.3915696144104004]",1024738
"[2257188, 1777932, 1047447, 1012203, 4074636, 1003284]","[3.2500617504119873, 3.327850341796875, 3.6111087799072266, 3.2024118900299072, 3.3126940727233887, 2.937532424926758]",1025112
"[1050339, 2133074, 1970428, 1028916]","[3.140063762664795, 2.8525218963623047, 3.0840487480163574, 3.1994378566741943]",1025730
"[1431836, 2250587, 1030052, 5385852, 4742918, 1848256, 3140801, 1027191, 1058234, 3908032, 3103080, 3191044, 1420862]","[2.93381667137146, 3.1798012256622314, 3.014484405517578, 2.880970001220703, 3.1607377529144287, 3.3008487224578857, 3.0221097469329834, 3.655834674835205, 2.8240773677825928, 2.655103921890259, 3.1660828590393066, 2.595928192138672, 3.030545949935913]",1026383
"[2161892, 2149655, 2035162, 1005279, 1907739]","[3.0345277786254883, 2.677607536315918, 3.0174813270568848, 3.0371975898742676, 3.1600189208984375]",1027565
"[2250587, 3369600, 1449661, 2067299, 1291809, 1963912, 1867064, 2118032, 1485495, 1080687]","[3.172447681427002, 3.4440884590148926, 2.9752464294433594, 3.2729687690734863, 3.189786195755005, 2.5385336875915527, 2.76210880279541, 3.220548629760742, 3.0639283657073975, 2.848201274871826]",1028667
"[1041482, 1903968, 1047447, 1367458, 1361264, 1915337, 1022238, 1358873, 1159939, 1000594]","[2.7749481201171875, 2.675018310546875, 3.2153706550598145, 2.498293876647949, 2.7511379718780518, 3.183774471282959, 2.5592589378356934, 2.7607555389404297, 2.765043258666992, 2.449863910675049]",1029733
"[1022238, 1337303, 3274851, 1439216, 1257365, 1070851, 1255624, 1228110]","[3.252851724624634, 3.600299835205078, 3.4386725425720215, 3.447021007537842, 3.620680809020996, 3.52468204498291, 2.979557752609253, 3.383028030395508]",1029880
"[1449352, 1030200, 1914636, 1056868, 1013225, 2295324, 1981647, 1000323, 2139305, 1011662, 1020959, 1017839, 1023045, 1863930, 2265995, 1011754, 1017143, 1030469]","[2.909886598587036, 3.0333921909332275, 2.5902915000915527, 2.6611785888671875, 3.065223217010498, 3.1657910346984863, 2.597785472869873, 3.096007823944092, 2.874359369277954, 2.687793731689453, 3.258368730545044, 2.7699263095855713, 2.982914447784424, 3.15678334236145, 2.707475423812866, 2.9740958213806152, 3.0229952335357666, 2.8621912002563477]",1030536
