user_id,rec_list
1116329,"['1027191', '2082194', '1939182', '1046175', '2139305', '1079252', '2214344', '1292416', '1529893', '1475048']"
1117930,"['1775691', '1432596', '1017143', '1258490', '1863930', '3151990', '1013225', '5363767', '3335362', '1040771']"
1118570,"['1427788', '1200840', '1041007', '1939182', '1959786', '2360269', '1937357', '1485224', '1008357', '1203251']"
1119026,"['2035179', '1059937', '1392604', '1581547', '1084336', '1781120', '1028916', '1346815', '3316422', '1458186']"
1119075,"['1007914', '1002299', '1060068', '4238362', '1456597', '1003000', '1059937', '1758767', '1075495', '2118032']"
1120064,"['3259440', '2361768', '3392046', '2567698', '1026317', '1916726', '1264579', '1082584', '1047138', '1882933']"
1120467,"['2209098', '1770782', '1043579', '1021847', '1059937', '1008357', '1941301', '1926103', '1263399', '1064275']"
1121975,"['2129427', '1420862', '1049354', '1075538', '1059336', '1030469', '1031575', '1056315', '1015699', '1201821']"
1122148,"['1030052', '1330096', '3713327', '1023045', '1040211', '2253642', '1255625', '1020670', '1758767', '2282081']"
1123543,"['1007914', '1033997', '1200840', '1424741', '1382836', '1205054', '1013001', '1059112', '1000482', '1052380']"
1125189,"['2003526', '1025753', '1581547', '1021847', '3239824', '3181927', '1438461', '1270508', '1257365', '2130986']"
1125289,"['2082194', '3646172', '2363651', '1291809', '1863930', '2034893', '1015584', '3344676', '2336093', '1212152']"
1125655,"['1731370', '1007914', '1089512', '1020961', '3547099', '1028270', '2033081', '1027191', '1019568', '3369793']"
1125862,"['1432596', '2336093', '2032117', '1033997', '1867064', '1388169', '2584971', '1058759', '1076045', '3010130']"
1126003,"['1012561', '2567698', '3259440', '1200840', '1012489', '1860750', '1186392', '1140727', '1071241', '1346815']"
1126013,"['1041007', '2070012', '1914083', '1063245', '3211779', '1822793', '1474842', '1028916', '1062326', '2003526']"
1126381,"['1013208', '1420862', '3609132', '1316648', '1457306', '1007914', '1780565', '1959786', '1758767', '2271582']"
1126831,"['1449351', '1596305', '1867642', '1014578', '1008357', '1529893', '3268399', '1023709', '1082522', '1012203']"
1127213,"['1027247', '1069685', '1056733', '1021847', '2067299', '1319345', '1418180', '1066462', '1018136', '1061367']"
1130292,"['1152701', '1001193', '1075492', '1045818', '1083477', '1004821', '1394536', '1058234', '1031575', '1283273']"
1130466,"['1770782', '4885241', '3995526', '4742918', '2036343', '1859140', '1949338', '3009821', '2052448', '1040771']"
1130850,"['1066165', '4886245', '1082154', '1459149', '1015699', '3608208', '2256039', '1020670', '1028270', '1013225']"
1133578,"['1186392', '1458192', '1012611', '1907739', '1455933', '1036274', '1054685', '1085883', '1020961', '1089512']"
1133723,"['1918734', '1079509', '1030052', '1959786', '1873268', '1088743', '1205372', '1223575', '1062326', '2256438']"
1133849,"['1292416', '1101607', '1056868', '1037602', '1418686', '1082154', '1312333', '1086249', '1089509', '1436713']"
1134253,"['4885241', '1003284', '1291809', '2271582', '2143732', '1780565', '3009033', '2339950', '1455933', '5363767']"
1134932,"['1008145', '1082154', '1032581', '1004956', '1085860', '1059419', '1016063', '1086249', '1367964', '1087145']"
1135056,"['1918734', '1030052', '1370274', '3667783', '1062134', '1467333', '2180619', '1036274', '1529893', '1291809']"
1136126,"['1396339', '1032645', '1051797', '1030052', '3642673', '1056733', '1322320', '1046175', '1018153', '1032431']"
1136722,"['1394364', '1011754', '1040104', '1082387', '1086249', '1089518', '1436713', '3010130', '1006113', '1786670']"
1141345,"['2082194', '4886245', '1829226', '1039487', '1340986', '1529893', '2980812', '1049189', '1069071', '3394338']"
1142500,"['4238362', '1041007', '1033190', '3392046', '1020670', '1071241', '1014578', '1455933', '1031740', '1083428']"
1142582,"['1068920', '1322158', '1789837', '1389960', '1020459', '1070851', '1051797', '1467535', '2056749', '1903968']"
1142927,"['3646172', '2214344', '1044663', '2068211', '1369777', '1805514', '1322320', '2034893', '1432422', '1040771']"
1143722,"['1770782', '1023048', '1085860', '1014578', '1041482', '1082584', '1400705', '1084973', '1029791', '1029111']"
1144905,"['1396339', '1009257', '4171951', '2082194', '1926103', '1882933', '3316422', '1033190', '1316622', '1948901']"
1147451,"['3369600', '1020959', '1020670', '1059112', '1047719', '1291809', '1031740', '1060117', '1079440', '2214350']"
1147624,"['3259440', '3369600', '4238754', '1161852', '2294993', '1023045', '3995526', '1867642', '1424741', '2280027']"
1148990,"['1767388', '1209899', '1794620', '1052380', '2567698', '5363767', '1180102', '1858576', '1070851', '1054685']"
1150227,"['1322248', '1051797', '2256039', '1361258', '1025176', '1878708', '1529893', '1459149', '1963912', '3274182']"
1151238,"['1044547', '1011754', '1064275', '2336093', '1089512', '1051797', '1441869', '1033825', '1020961', '1017839']"
1151572,"['1474842', '1439216', '1084336', '1066462', '1085799', '1221515', '1049190', '1442678', '1082577', '1021425']"
1152187,"['1775691', '1281622', '1017143', '1939182', '1921479', '1312333', '1322158', '1010362', '1851385', '1016063']"
1154514,"['1051797', '1078554', '1023048', '1090043', '1021847', '1057244', '1011882', '1000517', '1464989', '1009160']"
1154663,"['1481371', '1047719', '1026317', '2150240', '1316648', '1005918', '1427788', '2067299', '1449351', '1057244']"
1158627,"['1770782', '1818347', '1455933', '1075495', '1400707', '1001136', '1892491', '1070441', '1089243', '1032581']"
1159037,"['1322248', '1281622', '1059406', '3211779', '1892491', '1312333', '2297786', '2115040', '1071241', '2284090']"
1159653,"['1581547', '1337303', '1780565', '1008732', '1059419', '1023045', '1440589', '1044547', '2071404', '1041616']"
1161448,"['1041482', '1075743', '3315879', '1214898', '1547265', '1070441', '1159939', '1025243', '2257188', '2149655']"
1161876,"['1082406', '1391191', '1066462', '1125186', '1057244', '1084336', '1083428', '1082162', '1070441', '1059937']"
1162622,"['1003000', '2143304', '4238362', '1200840', '1046265', '1001885', '1057244', '1903968', '1039752', '1949068']"
1162659,"['1882933', '1316622', '2265312', '1283273', '1014578', '1066165', '1019568', '1033778', '1949338', '1022238']"
1163150,"['1012561', '1312333', '1017143', '1022238', '1005279', '1119839', '1529893', '1008988', '1030052', '1981647']"
1163411,"['1006073', '1938591', '1261153', '1422833', '1312333', '1485224', '1082334', '1853785', '1916726', '1467333']"
1164129,"['3211779', '4238362', '1036274', '3813669', '3187737', '1823349', '1949338', '1485495', '1470158', '1794844']"
1166030,"['1873231', '2326403', '2035179', '1006560', '1474688', '1064275', '1082334', '1050339', '1421921', '5275059']"
1166579,"['1059112', '1023048', '1261153', '1030052', '1439216', '1043008', '1321789', '1873281', '1458192', '1081422']"
1166676,"['3369600', '3646172', '1056733', '1780565', '1432596', '3259440', '1020959', '1180102', '1193821', '1059419']"
1167596,"['1007914', '1032645', '1257365', '3181927', '1292416', '1043579', '1079252', '2139305', '2201813', '1440589']"
1168214,"['1859140', '1089521', '1044547', '1012561', '1119522', '1047138', '1059258', '1361258', '1067907', '1070711']"
1168399,"['1067907', '1032945', '1073708', '1040771', '1337297', '1322066', '1424555', '1008732', '1016063', '1030366']"
1169159,"['1258490', '1064828', '1089517', '1082387', '1818347', '4011670', '4112874', '1082150', '1805514', '1321789']"
1169320,"['2034893', '1089523', '3239824', '1089517', '1070851', '1051797', '1770782', '1458164', '2240482', '1456597']"
1170788,"['1090043', '1030052', '3191044', '1337303', '1291809', '1007772', '1981647', '1045818', '1086249', '1029553']"
1171707,"['1078554', '1794620', '2240482', '1264579', '1008145', '1400705', '1947471', '4886245', '1255624', '1004821']"
1171755,"['1767388', '1045818', '2584971', '1089523', '1432596', '1003000', '1008145', '1474773', '1856285', '1212893']"
1172689,"['1011754', '1067907', '1432596', '1180102', '1041111', '2062200', '1021847', '1028916', '1061977', '1020459']"
1172961,"['1343089', '2256039', '1426971', '1035362', '1051363', '1002299', '2133556', '1453210', '1001193', '1021847']"
1174018,"['2243213', '2230208', '1020459', '1916726', '2129427', '1015767', '2584971', '1075538', '1012242', '2280027']"
1176594,"['1050743', '1439216', '1346815', '1075492', '1119522', '1827374', '1321017', '4238754', '1964044', '1020670']"
1177306,"['1003000', '1049522', '1089521', '2063819', '1008145', '2250587', '1203426', '1770782', '1017143', '1400705']"
1178180,"['1032645', '1389960', '1044547', '1061118', '1319345', '1009160', '1203426', '1873231', '1046175', '1017143']"
1179229,"['1089243', '1212080', '1458164', '1015452', '1848256', '3713327', '1212152', '1394433', '1033825', '1035362']"
1179432,"['1007305', '1389960', '1089243', '1019428', '1361258', '1030052', '1020670', '1063190', '1028916', '1082518']"
1181508,"['1767388', '2360269', '1263399', '1596305', '1916726', '1873268', '1031575', '1581547', '1026425', '1013001']"
1181878,"['1089521', '1056295', '1152701', '2257609', '1003000', '1426971', '1090043', '1089512', '1361263', '1075743']"
1182703,"['1021615', '1007305', '3140801', '1044547', '1014533', '2336093', '1043008', '1055976', '4009552', '2242467']"
1185422,"['1027191', '2295324', '1396339', '1039752', '2036345', '1061563', '1032645', '1456524', '1001885', '1291809']"
1185955,"['1041616', '1014578', '1257365', '1068920', '3335362', '1939182', '1970428', '3080607', '1292416', '1476651']"
1186290,"['1400705', '1064275', '1205372', '1012489', '1014533', '1089517', '1082522', '1089243', '1090043', '1793132']"
1186667,"['1072438', '1011754', '1024854', '1039752', '1015452', '1461903', '1013001', '1070851', '1079440', '1022238']"
1186830,"['1082154', '1596305', '1041482', '1032945', '1529893', '1026425', '1082578', '2161892', '3662594', '1794620']"
1187901,"['2567698', '1030052', '1207819', '1058759', '4742918', '1389960', '1009257', '1388169', '1082582', '4885241']"
1188345,"['1082406', '3187737', '3335362', '1005918', '1021193', '1012561', '3009033', '1059419', '1776683', '3006581']"
1189724,"['1083375', '2063819', '1346815', '3140801', '1474842', '2130986', '1205054', '2030664', '1467333', '1220219']"
1190351,"['1041482', '1043008', '1007305', '1192090', '1019568', '1200840', '1321017', '1012637', '1008145', '1264579']"
1190803,"['3369600', '1009257', '1322158', '1032645', '1067907', '1039487', '1005521', '1089243', '1255598', '3642673']"
1191451,"['1011754', '1915337', '1440589', '2143732', '1008145', '2160226', '1017841', '2070012', '1898609', '1758767']"
1192226,"['2256039', '3326892', '4885241', '3537590', '3239824', '1084336', '1063190', '3865832', '4152754', '3010133']"
1194039,"['1003000', '1028780', '1851385', '1056461', '4886245', '1343089', '1547265', '1431779', '1025243', '1082584']"
1194135,"['1008145', '1474688', '1731370', '1322158', '1043008', '1464716', '1017143', '1070441', '1050339', '1047138']"
1194375,"['1902628', '1963310', '1227838', '1915536', '1057601', '1009160', '1914572', '1781300', '1856285', '1427679']"
1194429,"['1389960', '1089523', '2170629', '1481371', '1432596', '1364773', '1873268', '1388169', '1071241', '1139726']"
1194562,"['1084336', '3140801', '2295324', '2339950', '1291809', '4113090', '1848256', '2297697', '1039752', '4173403']"
1195014,"['1007305', '1082154', '1003000', '1151873', '1044547', '1449351', '1786670', '1023045', '1004992', '3813669']"
1195413,"['1041007', '1212080', '1805514', '1040211', '1863930', '1015452', '1000856', '1083428', '1070851', '1090043']"
1195507,"['1812895', '2139305', '2297786', '2061644', '1083428', '1082584', '2240482', '1949338', '1292227', '1465324']"
1196677,"['1015403', '1090043', '1213546', '1064828', '1255288', '1000856', '1851385', '1703544', '1024197', '2030664']"
1196949,"['2361768', '1200840', '1426971', '1018577', '1035362', '1060117', '1481362', '1947471', '1047719', '1005279']"
1198767,"['1056315', '1012611', '1011754', '1061118', '2971734', '3033668', '3211779', '3344676', '2363651', '1046492']"
1199536,"['3369600', '1873231', '2053249', '1863930', '1036684', '1082387', '1919072', '1035362', '1061118', '1012747']"
1201318,"['4113090', '3344676', '3786755', '5275059', '4742918', '1080687', '4872671', '4159088', '4618225', '2256438']"
1201356,"['1863930', '1005660', '1389960', '1071794', '2053249', '1003078', '1529893', '1180108', '1058234', '1063190']"
1201841,"['1459149', '1015767', '1851385', '1159939', '1075743', '1794620', '1025753', '1000445', '1316648', '1022238']"
1201885,"['1014578', '3608208', '1917078', '1382836', '1346815', '1079680', '1056733', '1382829', '1030153', '1061367']"
1202955,"['1892491', '1322158', '2250587', '1063245', '1227838', '1019338', '1023500', '1456597', '1072319', '1322066']"
1203007,"['3392046', '1071241', '1794620', '1322328', '3073494', '1863930', '1068920', '3124525', '1465324', '1029791']"
1203257,"['2295163', '1015403', '1002299', '1089243', '1049688', '1041482', '2158189', '1025753', '1794620', '3326892']"
1204367,"['2082194', '1007305', '1316648', '1863930', '3151990', '2194123', '2230208', '1026686', '2271582', '1015699']"
1204943,"['4742918', '1013416', '5363767', '1055976', '1037602', '3394338', '1008145', '1449351', '1903968', '1007772']"
1205542,"['1040211', '1031741', '1056295', '1382833', '1046209', '1016003', '1039752', '1045818', '3009033', '1361263']"
1206591,"['2567698', '2243213', '4742918', '1056868', '4885241', '1025753', '1071241', '1794844', '1060068', '1007928']"
1207216,"['1089512', '1089523', '1417905', '1075495', '1029791', '2159470', '1331571', '1029553', '2988943', '1000517']"
1209023,"['1892491', '1382829', '1070851', '1781120', '1066462', '1051797', '1382833', '1018577', '1336968', '1382836']"
1210502,"['1431779', '1031741', '1055976', '1085860', '1070851', '1014561', '1052203', '1020459', '1052380', '1321018']"
1210962,"['1003000', '1008357', '1082334', '1005918', '1049219', '1039487', '1013502', '1082154', '1026425', '1090043']"
1211818,"['1082406', '2082194', '1028404', '2250587', '1069685', '1025753', '1020961', '2361768', '2034893', '1096790']"
1212409,"['1812895', '1071241', '1009257', '1937357', '3111928', '1057244', '1427788', '1049219', '2033081', '1948901']"
1212430,"['3066477', '1058759', '1028409', '3598313', '1082518', '1485224', '1401841', '1083428', '3091349', '5275059']"
1212789,"['2297786', '1027191', '1009257', '3646172', '1009160', '3259440', '1878708', '1056461', '1021193', '1485225']"
1214750,"['1031575', '1949338', '1794844', '1071241', '1077497', '1062326', '1223845', '1228110', '1001204', '1092335']"
1214986,"['1020959', '1082406', '1018136', '2336093', '1949068', '1119839', '1020961', '1321789', '3102324', '1400705']"
1215272,"['4742918', '2082194', '2008284', '1902628', '3181927', '2336093', '2214344', '1008988', '2180619', '1424741']"
1215833,"['1007305', '1023048', '1001885', '1015403', '1054685', '1017143', '1002299', '1021193', '1082154', '3879301']"
1215937,"['1863930', '1440468', '1003148', '3181927', '1927869', '1485495', '1440089', '1367458', '1431836', '1080370']"
1216758,"['1082387', '1041007', '3187737', '1005660', '1485225', '3608208', '1011754', '4173403', '1827702', '1051440']"
1217239,"['1013208', '2294993', '1009257', '1082399', '1039487', '1770782', '1077497', '1382838', '1867064', '1013248']"
